airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
Vistara,UK-826,Chennai,Afternoon,one,Night,Bangalore,Economy,10.33,43,4755
Vistara,UK-870,Hyderabad,Night,one,Morning,Chennai,Business,13.33,30,58282
Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Chennai,Business,13.42,14,51707
Vistara,UK-834,Chennai,Evening,zero,Evening,Delhi,Economy,2.75,42,2051
Air_India,AI-763,Kolkata,Early_Morning,one,Morning,Chennai,Business,25.92,17,55983
Vistara,UK-870,Hyderabad,Night,one,Evening,Mumbai,Business,19.92,39,45995
Air_India,AI-805,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,33,2476
AirAsia,I5-1518,Hyderabad,Evening,one,Late_Night,Kolkata,Economy,5.83,47,2056
Vistara,UK-720,Kolkata,Early_Morning,zero,Morning,Delhi,Business,2.42,20,28510
Air_India,AI-539,Chennai,Evening,one,Afternoon,Bangalore,Business,19.5,23,60260
Vistara,UK-898,Hyderabad,Early_Morning,one,Morning,Delhi,Economy,26.0,5,11488
Air_India,AI-501,Bangalore,Afternoon,one,Night,Mumbai,Business,7.92,42,54684
Vistara,UK-824,Chennai,Night,one,Evening,Delhi,Business,23.25,45,53440
Air_India,AI-888,Mumbai,Evening,one,Morning,Bangalore,Business,13.92,3,58069
Vistara,UK-897,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,7.75,35,3346
Vistara,UK-986,Mumbai,Night,one,Morning,Kolkata,Economy,10.83,45,5949
Vistara,UK-836,Chennai,Morning,two_or_more,Night,Bangalore,Economy,12.58,27,6437
Vistara,UK-902,Mumbai,Afternoon,one,Morning,Kolkata,Economy,17.83,38,5949
Vistara,UK-828,Chennai,Early_Morning,one,Morning,Kolkata,Business,26.67,16,54896
Air_India,AI-673,Mumbai,Early_Morning,one,Evening,Delhi,Economy,10.08,19,7250
Vistara,UK-738,Kolkata,Evening,one,Afternoon,Hyderabad,Economy,17.83,11,12210
Vistara,UK-954,Mumbai,Early_Morning,one,Night,Chennai,Economy,14.25,25,4348
SpiceJet,SG-3229,Kolkata,Afternoon,one,Afternoon,Delhi,Economy,24.42,16,9136
AirAsia,I5-338,Mumbai,Night,one,Morning,Delhi,Economy,12.75,45,2336
Vistara,UK-943,Delhi,Early_Morning,one,Evening,Kolkata,Business,12.42,32,67769
Vistara,UK-943,Delhi,Early_Morning,zero,Morning,Mumbai,Business,2.25,33,36712
Vistara,UK-707,Delhi,Evening,zero,Evening,Kolkata,Business,2.08,49,29656
GO_FIRST,G8-424,Hyderabad,Early_Morning,one,Evening,Mumbai,Economy,10.08,21,4165
Air_India,AI-804,Bangalore,Early_Morning,two_or_more,Afternoon,Kolkata,Economy,8.75,5,13474
Vistara,UK-822,Chennai,Morning,one,Evening,Delhi,Economy,31.08,25,7476
Vistara,UK-981,Delhi,Night,one,Evening,Chennai,Business,22.25,32,57992
Vistara,UK-955,Delhi,Evening,one,Evening,Kolkata,Economy,26.17,11,13830
Vistara,UK-981,Delhi,Night,zero,Night,Mumbai,Business,2.17,41,34472
Air_India,AI-698,Hyderabad,Night,one,Morning,Chennai,Business,13.08,48,40843
Vistara,UK-996,Mumbai,Evening,one,Morning,Bangalore,Business,16.33,28,69168
Vistara,UK-933,Delhi,Afternoon,one,Night,Bangalore,Business,7.33,22,54777
GO_FIRST,G8-504,Hyderabad,Morning,one,Night,Mumbai,Economy,12.92,43,4230
Vistara,UK-823,Mumbai,Evening,one,Night,Delhi,Economy,6.08,7,12978
Air_India,AI-665,Delhi,Early_Morning,one,Morning,Chennai,Economy,26.92,23,6561
Air_India,AI-764,Delhi,Evening,one,Night,Mumbai,Business,27.17,37,59033
Air_India,AI-640,Bangalore,Early_Morning,one,Evening,Chennai,Economy,36.17,44,7461
Indigo,6E-136,Mumbai,Early_Morning,one,Morning,Kolkata,Economy,5.83,31,3932
AirAsia,I5-710,Delhi,Morning,one,Evening,Bangalore,Economy,7.42,37,3090
Indigo,6E-5312,Mumbai,Morning,one,Evening,Bangalore,Economy,7.75,24,4634
AirAsia,I5-1229,Chennai,Evening,zero,Evening,Bangalore,Economy,0.92,3,3573
Indigo,6E-168,Mumbai,Morning,zero,Afternoon,Delhi,Economy,2.25,35,2738
Indigo,6E-6067,Bangalore,Evening,one,Night,Delhi,Economy,7.42,24,3372
GO_FIRST,G8-321,Mumbai,Afternoon,one,Night,Kolkata,Economy,9.5,35,5817
Air_India,AI-406,Delhi,Morning,one,Afternoon,Mumbai,Economy,6.25,47,4926
AirAsia,I5-1518,Hyderabad,Evening,one,Late_Night,Delhi,Economy,5.58,36,2228
Vistara,UK-845,Mumbai,Early_Morning,one,Night,Hyderabad,Economy,14.92,21,3334
Indigo,6E-519,Mumbai,Afternoon,one,Evening,Kolkata,Economy,7.5,40,3980
Air_India,AI-506,Delhi,Morning,one,Night,Mumbai,Economy,11.33,43,6181
Air_India,AI-804,Bangalore,Early_Morning,one,Afternoon,Kolkata,Economy,8.75,19,8198
Vistara,UK-854,Bangalore,Evening,one,Evening,Chennai,Economy,25.5,45,4672
Air_India,AI-439,Delhi,Early_Morning,one,Morning,Hyderabad,Economy,27.92,49,3551
AirAsia,I5-319,Chennai,Morning,one,Late_Night,Delhi,Economy,15.17,21,2477
Indigo,6E-6535,Bangalore,Morning,one,Evening,Delhi,Economy,5.92,18,6193
Air_India,AI-732,Kolkata,Afternoon,one,Evening,Mumbai,Business,4.83,10,31982
Vistara,UK-814,Bangalore,Night,one,Afternoon,Hyderabad,Business,15.42,19,56588
Indigo,6E-2618,Delhi,Afternoon,one,Night,Hyderabad,Economy,7.58,44,2098
Vistara,UK-995,Delhi,Morning,one,Evening,Kolkata,Economy,9.58,22,7504
Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Economy,11.0,43,6711
Vistara,UK-858,Bangalore,Early_Morning,one,Evening,Kolkata,Business,10.17,20,51817
GO_FIRST,G8-7541,Delhi,Early_Morning,one,Afternoon,Hyderabad,Economy,5.33,28,5954
Vistara,UK-876,Hyderabad,Night,one,Evening,Chennai,Economy,22.33,17,6287
Vistara,UK-870,Hyderabad,Night,one,Evening,Kolkata,Business,23.0,23,53499
Vistara,UK-772,Kolkata,Morning,one,Early_Morning,Hyderabad,Business,21.42,31,49207
Vistara,UK-865,Mumbai,Evening,one,Morning,Hyderabad,Economy,13.92,12,8988
Vistara,UK-960,Mumbai,Morning,one,Night,Chennai,Economy,8.33,11,11129
Air_India,AI-672,Chennai,Afternoon,one,Night,Delhi,Business,6.33,3,50822
Indigo,6E-2514,Bangalore,Evening,zero,Evening,Delhi,Economy,2.75,49,4500
Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Mumbai,Business,17.0,36,58315
Vistara,UK-876,Hyderabad,Night,one,Early_Morning,Bangalore,Economy,10.25,19,5441
Vistara,UK-820,Bangalore,Evening,one,Morning,Mumbai,Business,15.92,8,77196
GO_FIRST,G8-2411,Mumbai,Afternoon,one,Night,Delhi,Economy,10.25,11,5942
Vistara,UK-810,Bangalore,Early_Morning,one,Evening,Kolkata,Business,12.58,22,62188
Vistara,UK-839,Delhi,Afternoon,zero,Evening,Chennai,Economy,2.83,2,7425
Air_India,AI-639,Mumbai,Morning,one,Early_Morning,Hyderabad,Economy,22.33,2,9303
Air_India,AI-501,Bangalore,Afternoon,one,Evening,Hyderabad,Economy,28.25,20,10090
GO_FIRST,G8-392,Delhi,Afternoon,one,Night,Chennai,Economy,7.33,14,7426
Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Economy,9.17,14,12150
SpiceJet,SG-8130,Kolkata,Early_Morning,zero,Morning,Delhi,Economy,2.67,19,4177
Air_India,AI-569,Chennai,Early_Morning,one,Morning,Hyderabad,Economy,28.17,3,14769
Vistara,UK-858,Bangalore,Early_Morning,one,Evening,Delhi,Economy,13.08,44,4796
Vistara,UK-880,Hyderabad,Afternoon,one,Night,Kolkata,Economy,9.33,5,10248
Air_India,AI-888,Mumbai,Evening,one,Night,Bangalore,Business,25.08,3,58069
Vistara,UK-866,Bangalore,Night,one,Afternoon,Hyderabad,Economy,14.58,19,5322
Vistara,UK-853,Mumbai,Afternoon,one,Morning,Hyderabad,Economy,17.08,42,3334
GO_FIRST,G8-336,Delhi,Afternoon,one,Late_Night,Bangalore,Economy,10.0,45,4020
Vistara,UK-772,Kolkata,Morning,one,Night,Delhi,Economy,11.17,38,10505
Vistara,UK-880,Hyderabad,Afternoon,one,Night,Bangalore,Business,9.25,25,56702
SpiceJet,SG-4003,Hyderabad,Morning,one,Evening,Delhi,Economy,6.42,41,8394
Air_India,AI-732,Kolkata,Afternoon,one,Evening,Delhi,Economy,29.25,24,5810
Vistara,UK-846,Bangalore,Morning,one,Afternoon,Delhi,Economy,5.58,23,4111
Air_India,AI-430,Chennai,Morning,one,Night,Mumbai,Business,11.33,15,70822
Indigo,6E-387,Delhi,Night,zero,Late_Night,Kolkata,Economy,2.17,10,5955
Indigo,6E-713,Kolkata,Early_Morning,one,Evening,Chennai,Economy,10.67,45,5464
Vistara,UK-834,Chennai,Evening,one,Evening,Kolkata,Economy,26.42,38,6353
Vistara,UK-853,Mumbai,Afternoon,one,Night,Delhi,Business,5.58,36,53152
Vistara,UK-832,Chennai,Early_Morning,one,Morning,Mumbai,Business,28.25,3,68145
Vistara,UK-930,Mumbai,Early_Morning,one,Evening,Kolkata,Economy,12.08,28,6634
Vistara,UK-955,Delhi,Evening,one,Evening,Chennai,Business,26.17,2,66201
Vistara,UK-826,Chennai,Afternoon,one,Night,Delhi,Economy,9.42,42,5606
Air_India,AI-867,Mumbai,Night,one,Morning,Bangalore,Economy,11.42,8,9201
Vistara,UK-720,Kolkata,Early_Morning,one,Afternoon,Mumbai,Business,7.83,42,62591
Vistara,UK-977,Delhi,Evening,one,Evening,Kolkata,Economy,21.83,39,7221
Vistara,UK-832,Chennai,Early_Morning,one,Afternoon,Mumbai,Business,7.08,32,56273
Air_India,AI-764,Delhi,Evening,one,Evening,Chennai,Economy,26.75,28,6414
Vistara,UK-954,Mumbai,Early_Morning,one,Evening,Kolkata,Economy,12.08,26,5949
Vistara,UK-996,Mumbai,Evening,one,Evening,Kolkata,Business,23.58,17,64285
Vistara,UK-810,Bangalore,Early_Morning,one,Night,Chennai,Economy,15.75,48,6412
GO_FIRST,G8-2508,Mumbai,Night,zero,Late_Night,Delhi,Economy,2.25,14,5942
GO_FIRST,G8-530,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,7.17,20,4020
Air_India,AI-503,Bangalore,Evening,one,Morning,Mumbai,Business,16.33,23,54684
Vistara,UK-854,Bangalore,Evening,one,Late_Night,Delhi,Business,6.5,38,42521
Vistara,UK-706,Kolkata,Morning,one,Evening,Mumbai,Economy,6.25,12,10425
Air_India,AI-537,Delhi,Evening,one,Evening,Mumbai,Business,24.83,19,50969
Vistara,UK-943,Delhi,Early_Morning,one,Evening,Kolkata,Business,9.42,49,67769
Vistara,UK-867,Bangalore,Afternoon,two_or_more,Night,Hyderabad,Economy,32.17,45,7479
Indigo,6E-2026,Delhi,Morning,one,Afternoon,Chennai,Economy,7.58,6,7950
Vistara,UK-988,Mumbai,Night,one,Morning,Bangalore,Economy,13.92,19,6450
Vistara,UK-747,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,6.5,19,7838
Vistara,UK-776,Kolkata,Evening,one,Evening,Bangalore,Business,25.67,37,52287
Vistara,UK-985,Delhi,Evening,one,Morning,Kolkata,Economy,13.83,8,15300
Vistara,UK-879,Delhi,Evening,zero,Evening,Hyderabad,Economy,2.25,2,7005
GO_FIRST,G8-511,Mumbai,Early_Morning,one,Evening,Bangalore,Economy,12.17,37,7617
Air_India,AI-442,Mumbai,Afternoon,one,Morning,Bangalore,Business,17.33,18,54608
Air_India,AI-526,Kolkata,Evening,one,Night,Delhi,Economy,28.0,13,13734
Vistara,UK-873,Mumbai,Early_Morning,zero,Early_Morning,Hyderabad,Business,1.5,45,17604
Air_India,AI-540,Delhi,Night,zero,Night,Chennai,Economy,2.92,25,2343
Indigo,6E-319,Chennai,Evening,one,Night,Delhi,Economy,6.0,29,6111
Vistara,UK-720,Kolkata,Early_Morning,one,Night,Mumbai,Economy,16.67,41,6067
Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Economy,11.08,26,8233
Vistara,UK-863,Mumbai,Morning,zero,Morning,Bangalore,Business,1.67,16,20684
Air_India,AI-429,Delhi,Morning,one,Morning,Mumbai,Economy,22.25,18,4170
AirAsia,I5-1529,Delhi,Morning,one,Evening,Hyderabad,Economy,8.17,7,5953
Indigo,6E-379,Kolkata,Early_Morning,one,Morning,Hyderabad,Economy,5.25,22,5699
Vistara,UK-898,Hyderabad,Early_Morning,one,Morning,Mumbai,Economy,26.58,35,3571
Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Business,10.0,34,81284
Vistara,UK-683,Delhi,Afternoon,one,Afternoon,Mumbai,Business,25.58,5,29837
Air_India,AI-538,Chennai,Night,one,Evening,Mumbai,Economy,20.08,18,7733
Air_India,AI-451,Delhi,Afternoon,one,Evening,Mumbai,Economy,25.92,26,7152
Air_India,AI-607,Mumbai,Evening,one,Night,Delhi,Economy,7.17,12,12138
Vistara,UK-816,Bangalore,Morning,one,Night,Mumbai,Economy,8.58,39,7212
Vistara,UK-876,Hyderabad,Night,one,Morning,Bangalore,Economy,11.25,16,5441
Air_India,AI-627,Mumbai,Early_Morning,one,Morning,Delhi,Economy,5.83,29,5114
GO_FIRST,G8-510,Bangalore,Early_Morning,one,Evening,Chennai,Economy,9.67,27,3091
Indigo,6E-6491,Bangalore,Afternoon,zero,Afternoon,Hyderabad,Economy,1.17,8,4548
Indigo,6E-7403,Delhi,Early_Morning,one,Afternoon,Chennai,Economy,5.0,19,5378
Vistara,UK-836,Chennai,Morning,one,Night,Mumbai,Business,10.83,30,63979
Air_India,AI-864,Mumbai,Early_Morning,one,Late_Night,Bangalore,Economy,17.17,16,7342
Air_India,AI-442,Mumbai,Afternoon,one,Morning,Kolkata,Business,17.42,43,49725
SpiceJet,SG-4025,Kolkata,Early_Morning,one,Evening,Delhi,Economy,12.33,32,6294
Vistara,UK-963,Delhi,Morning,one,Night,Hyderabad,Economy,12.08,14,10050
Air_India,AI-809,Mumbai,Morning,one,Evening,Chennai,Business,9.0,27,49613
Vistara,UK-864,Bangalore,Evening,one,Late_Night,Delhi,Economy,5.92,38,4111
Air_India,AI-538,Chennai,Night,one,Morning,Mumbai,Economy,13.83,13,9141
AirAsia,I5-582,Kolkata,Morning,one,Evening,Delhi,Economy,10.25,40,3911
GO_FIRST,G8-319,Mumbai,Morning,one,Night,Hyderabad,Economy,13.0,47,3916
SpiceJet,SG-5013,Bangalore,Night,zero,Late_Night,Delhi,Economy,2.67,11,7488
Air_India,AI-440,Chennai,Early_Morning,one,Morning,Mumbai,Economy,28.0,38,5092
Indigo,6E-7234,Kolkata,Evening,one,Night,Delhi,Economy,6.42,31,5282
Air_India,AI-804,Bangalore,Early_Morning,zero,Morning,Delhi,Business,2.75,43,32923
Air_India,AI-660,Mumbai,Evening,one,Morning,Hyderabad,Business,17.92,46,45693
Vistara,UK-706,Kolkata,Morning,one,Night,Chennai,Economy,12.5,17,8004
Air_India,AI-773,Kolkata,Evening,one,Morning,Delhi,Economy,17.0,1,15309
Air_India,AI-430,Chennai,Morning,one,Evening,Hyderabad,Economy,9.42,5,15123
Vistara,UK-817,Delhi,Evening,zero,Evening,Bangalore,Economy,2.75,4,7425
Air_India,AI-889,Delhi,Morning,one,Evening,Kolkata,Economy,10.0,6,12150
Indigo,6E-6151,Hyderabad,Morning,one,Evening,Bangalore,Economy,7.67,32,1755
Indigo,6E-905,Hyderabad,Afternoon,one,Evening,Mumbai,Economy,6.92,9,16791
Air_India,AI-770,Kolkata,Night,one,Evening,Mumbai,Economy,19.92,34,8478
AirAsia,I5-423,Mumbai,Afternoon,one,Night,Bangalore,Economy,7.5,34,2074
Vistara,UK-706,Kolkata,Morning,one,Morning,Chennai,Business,23.67,32,55983
Air_India,AI-615,Mumbai,Early_Morning,one,Morning,Kolkata,Economy,26.33,45,3623
Vistara,UK-876,Hyderabad,Night,one,Afternoon,Delhi,Business,16.5,23,59827
AirAsia,I5-744,Delhi,Morning,one,Night,Chennai,Economy,12.0,22,1998
Indigo,6E-2331,Delhi,Early_Morning,zero,Morning,Hyderabad,Economy,2.25,41,2098
AirAsia,I5-744,Delhi,Morning,one,Night,Chennai,Economy,12.0,41,1998
Air_India,AI-687,Mumbai,Afternoon,one,Night,Chennai,Business,7.58,9,49613
Air_India,AI-891,Delhi,Evening,one,Evening,Kolkata,Economy,25.75,17,4559
Indigo,6E-6051,Mumbai,Evening,one,Night,Bangalore,Economy,3.75,7,5103
AirAsia,I5-741,Bangalore,Morning,zero,Afternoon,Delhi,Economy,2.75,19,4498
Air_India,AI-503,Bangalore,Evening,one,Afternoon,Mumbai,Economy,19.0,36,6158
Air_India,AI-515,Hyderabad,Morning,zero,Morning,Bangalore,Business,1.17,4,12114
Vistara,UK-880,Hyderabad,Afternoon,one,Night,Mumbai,Economy,10.42,34,4266
Air_India,AI-651,Mumbai,Morning,one,Morning,Delhi,Economy,25.08,29,5840
Indigo,6E-295,Bangalore,Evening,zero,Evening,Mumbai,Economy,1.75,40,2309
Indigo,6E-6113,Chennai,Afternoon,one,Evening,Mumbai,Economy,4.08,20,4088
Vistara,UK-975,Delhi,Early_Morning,one,Night,Bangalore,Business,15.17,39,54777
Indigo,6E-5368,Mumbai,Night,zero,Night,Chennai,Economy,1.83,19,3000
Vistara,UK-928,Mumbai,Early_Morning,one,Evening,Hyderabad,Business,10.5,25,53645
AirAsia,I5-319,Chennai,Morning,one,Night,Delhi,Economy,11.67,38,2477
Vistara,UK-810,Bangalore,Early_Morning,one,Night,Chennai,Business,13.25,42,60396
SpiceJet,SG-1057,Chennai,Night,zero,Late_Night,Delhi,Economy,2.75,16,3150
Vistara,UK-854,Bangalore,Evening,one,Night,Chennai,Business,4.67,31,44280
Air_India,AI-439,Delhi,Early_Morning,one,Evening,Mumbai,Economy,11.0,21,5115
SpiceJet,SG-8169,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,40,2456
Vistara,UK-981,Delhi,Night,one,Afternoon,Hyderabad,Business,14.42,17,51697
SpiceJet,SG-8158,Mumbai,Evening,one,Night,Kolkata,Economy,27.58,30,5636
Air_India,AI-639,Mumbai,Morning,one,Night,Delhi,Business,14.42,25,53152
Vistara,UK-870,Hyderabad,Night,one,Evening,Mumbai,Business,20.08,47,45995
SpiceJet,SG-2277,Delhi,Afternoon,one,Evening,Mumbai,Economy,25.75,19,3519
Vistara,UK-706,Delhi,Afternoon,one,Night,Mumbai,Business,7.92,2,58524
Vistara,UK-708,Kolkata,Night,one,Morning,Bangalore,Economy,12.25,19,8111
Vistara,UK-822,Chennai,Morning,one,Evening,Kolkata,Business,10.17,42,54896
Air_India,AI-803,Delhi,Early_Morning,one,Night,Hyderabad,Economy,14.08,11,11310
Air_India,AI-839,Delhi,Night,one,Morning,Kolkata,Business,10.67,33,43376
Indigo,6E-2062,Chennai,Evening,one,Night,Kolkata,Economy,7.0,46,3219
Vistara,UK-870,Hyderabad,Night,one,Night,Bangalore,Business,23.83,30,63277
Indigo,6E-331,Mumbai,Evening,one,Night,Chennai,Economy,4.92,29,3543
AirAsia,I5-1561,Bangalore,Evening,zero,Night,Mumbai,Economy,1.75,26,2201
Air_India,AI-539,Chennai,Evening,one,Afternoon,Mumbai,Economy,20.42,21,7427
Air_India,AI-809,Mumbai,Morning,one,Late_Night,Bangalore,Economy,14.17,36,6502
Indigo,6E-841,Bangalore,Afternoon,one,Night,Hyderabad,Economy,9.08,16,2767
AirAsia,I5-517,Chennai,Morning,two_or_more,Late_Night,Delhi,Economy,17.0,48,4064
Vistara,UK-820,Bangalore,Evening,zero,Night,Delhi,Business,2.67,37,32923
GO_FIRST,G8-338,Delhi,Morning,one,Evening,Kolkata,Economy,7.0,27,6395
Vistara,UK-863,Mumbai,Morning,one,Afternoon,Delhi,Economy,5.08,31,6122
Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Mumbai,Economy,9.67,41,4660
Vistara,UK-837,Delhi,Evening,zero,Night,Chennai,Economy,2.83,6,7425
Indigo,6E-413,Hyderabad,Early_Morning,one,Afternoon,Chennai,Economy,9.17,39,1543
Indigo,6E-822,Kolkata,Morning,zero,Afternoon,Bangalore,Economy,2.75,17,11004
Vistara,UK-832,Chennai,Early_Morning,one,Evening,Mumbai,Business,10.75,15,61873
Vistara,UK-810,Bangalore,Early_Morning,one,Evening,Hyderabad,Economy,10.0,17,6892
Vistara,UK-880,Hyderabad,Afternoon,one,Afternoon,Mumbai,Business,24.58,2,62874
Air_India,AI-636,Delhi,Afternoon,one,Evening,Bangalore,Business,28.0,11,42457
Indigo,6E-6223,Mumbai,Afternoon,one,Night,Kolkata,Economy,4.42,38,4774
Air_India,AI-507,Bangalore,Early_Morning,one,Evening,Delhi,Business,9.75,5,49927
Indigo,6E-606,Chennai,Evening,zero,Night,Kolkata,Economy,2.33,30,4963
Vistara,UK-994,Mumbai,Morning,one,Evening,Hyderabad,Economy,6.58,10,11129
Indigo,6E-6591,Hyderabad,Afternoon,one,Evening,Chennai,Economy,5.08,2,12118
Indigo,6E-5018,Delhi,Afternoon,one,Night,Mumbai,Economy,10.33,6,6932
GO_FIRST,G8-146,Bangalore,Evening,two_or_more,Morning,Mumbai,Economy,16.17,13,5177
Air_India,AI-773,Kolkata,Evening,one,Morning,Delhi,Economy,17.0,30,6339
Indigo,6E-2485,Delhi,Afternoon,zero,Afternoon,Chennai,Economy,2.92,3,11100
Vistara,UK-877,Mumbai,Morning,one,Evening,Bangalore,Economy,8.75,41,4658
Indigo,6E-654,Delhi,Evening,zero,Night,Bangalore,Economy,2.92,20,4500
Vistara,UK-854,Bangalore,Evening,one,Late_Night,Delhi,Economy,5.75,40,4111
Vistara,UK-941,Delhi,Evening,one,Afternoon,Hyderabad,Business,19.5,7,47217
Air_India,AI-424,Kolkata,Afternoon,one,Night,Delhi,Economy,9.58,39,6464
Air_India,AI-610,Bangalore,Evening,one,Early_Morning,Chennai,Economy,36.83,31,5148
Air_India,AI-679,Mumbai,Morning,one,Evening,Chennai,Economy,5.83,18,4757
Air_India,AI-804,Bangalore,Early_Morning,one,Evening,Hyderabad,Business,13.17,27,56476
Vistara,UK-878,Hyderabad,Afternoon,one,Morning,Delhi,Business,19.17,34,39555
Indigo,6E-944,Hyderabad,Night,zero,Night,Kolkata,Economy,2.08,25,2815
Vistara,UK-738,Kolkata,Evening,one,Morning,Chennai,Economy,15.17,3,13728
Air_India,AI-625,Mumbai,Morning,one,Night,Delhi,Business,13.42,14,32634
Vistara,UK-814,Bangalore,Night,one,Night,Chennai,Business,23.08,48,60396
Air_India,AI-768,Kolkata,Afternoon,one,Morning,Hyderabad,Business,19.0,26,52063
Vistara,UK-838,Chennai,Night,one,Night,Bangalore,Business,25.58,48,60260
Vistara,UK-970,Mumbai,Morning,one,Night,Kolkata,Economy,14.0,11,10058
Vistara,UK-863,Mumbai,Morning,one,Night,Delhi,Business,13.33,4,58864
Air_India,AI-430,Chennai,Morning,one,Late_Night,Bangalore,Business,14.25,25,60260
Vistara,UK-824,Chennai,Night,one,Early_Morning,Bangalore,Business,11.33,34,44144
Vistara,UK-832,Chennai,Early_Morning,one,Evening,Hyderabad,Business,10.08,23,51457
Air_India,AI-424,Kolkata,Afternoon,one,Morning,Mumbai,Business,20.67,34,50271
Air_India,AI-765,Kolkata,Evening,one,Afternoon,Delhi,Business,18.08,30,48079
Indigo,6E-6113,Chennai,Afternoon,one,Night,Mumbai,Economy,7.08,20,2857
SpiceJet,SG-241,Mumbai,Early_Morning,zero,Morning,Kolkata,Economy,2.67,18,4715
Vistara,UK-870,Hyderabad,Night,one,Afternoon,Mumbai,Economy,18.42,7,10069
Indigo,6E-886,Bangalore,Morning,one,Evening,Mumbai,Economy,7.25,4,8832
Vistara,UK-683,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,25.58,16,5086
Vistara,UK-813,Delhi,Evening,zero,Night,Bangalore,Economy,2.83,31,4501
Indigo,6E-6182,Mumbai,Early_Morning,one,Evening,Delhi,Economy,9.42,32,2339
Vistara,UK-820,Bangalore,Evening,one,Evening,Hyderabad,Business,26.08,24,74480
GO_FIRST,G8-336,Delhi,Afternoon,one,Evening,Bangalore,Economy,5.33,20,4020
Air_India,AI-624,Delhi,Evening,one,Evening,Bangalore,Economy,23.5,7,10680
GO_FIRST,G8-7548,Bangalore,Evening,one,Late_Night,Delhi,Economy,7.0,36,4028
Vistara,UK-994,Mumbai,Morning,one,Night,Hyderabad,Business,12.5,9,58125
Vistara,UK-772,Kolkata,Morning,one,Evening,Bangalore,Business,7.33,33,52287
Air_India,AI-808,Bangalore,Night,one,Morning,Hyderabad,Business,13.5,19,56476
AirAsia,I5-1563,Kolkata,Evening,one,Night,Bangalore,Economy,4.17,36,4648
Air_India,AI-865,Delhi,Morning,one,Evening,Bangalore,Business,7.83,33,42457
Air_India,AI-402,Kolkata,Morning,one,Night,Mumbai,Economy,10.83,42,5102
GO_FIRST,G8-275,Delhi,Evening,one,Late_Night,Chennai,Economy,4.83,28,4506
Air_India,AI-619,Mumbai,Night,one,Early_Morning,Chennai,Economy,11.75,3,8148
Air_India,AI-651,Mumbai,Morning,one,Evening,Delhi,Economy,9.92,12,11928
Vistara,UK-851,Mumbai,Early_Morning,two_or_more,Night,Chennai,Economy,13.25,16,9280
Vistara,UK-960,Mumbai,Morning,one,Night,Bangalore,Business,10.75,35,66928
Vistara,UK-657,Bangalore,Morning,one,Morning,Mumbai,Business,24.0,19,48289
Indigo,6E-161,Bangalore,Afternoon,one,Evening,Mumbai,Economy,6.08,41,4105
Air_India,AI-672,Chennai,Afternoon,one,Night,Hyderabad,Business,6.67,36,40593
Vistara,UK-657,Bangalore,Morning,one,Evening,Delhi,Business,8.33,22,57305
Vistara,UK-832,Chennai,Early_Morning,one,Night,Kolkata,Economy,15.83,22,5937
GO_FIRST,G8-322,Mumbai,Night,one,Morning,Bangalore,Economy,13.08,22,5102
Vistara,UK-928,Mumbai,Early_Morning,one,Afternoon,Hyderabad,Economy,6.08,33,3971
