airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class_,duration,days_left,price
2,745,0,4,0,2,4,1,9.33,13,12075
5,1050,0,2,2,5,2,0,2.75,19,50815
5,1107,3,4,0,2,4,1,11.42,7,12524
0,849,1,4,0,5,2,1,11.67,17,2477
3,266,2,5,0,1,5,1,7.67,30,2410
5,1106,5,1,1,2,1,1,10.0,13,15192
5,1075,1,1,0,2,3,0,10.08,6,51457
4,959,5,2,0,5,4,1,25.58,25,6196
0,825,2,4,0,0,1,1,5.5,35,2974
1,536,3,4,0,4,1,0,26.5,49,40843
1,565,4,4,0,5,2,1,11.58,15,14784
3,364,0,5,0,1,4,1,10.0,36,3489
5,1023,5,2,0,2,2,0,24.42,48,36565
1,550,0,1,0,1,1,0,24.58,25,43865
5,1130,2,4,0,2,0,1,6.08,43,4496
1,475,1,4,0,2,3,1,9.42,3,21948
5,1081,1,5,0,4,5,0,14.08,20,93200
3,16,0,0,0,2,5,1,4.17,2,9746
3,301,1,5,0,1,4,1,9.08,44,3219
3,188,3,2,2,5,5,1,1.5,21,3096
3,415,0,4,0,2,5,1,6.83,13,5635
5,1121,5,2,0,5,1,0,26.67,20,57453
1,637,3,0,0,5,5,1,9.17,33,4857
3,441,1,0,0,5,5,1,6.17,27,4016
3,197,3,1,2,1,1,1,1.17,36,1788
5,1120,5,0,0,5,4,0,7.0,25,62045
5,1034,4,1,1,2,0,1,10.58,35,7763
1,526,1,1,0,5,3,1,14.42,45,3563
5,1132,2,0,2,2,5,1,2.17,11,5955
5,1081,1,5,0,5,3,0,25.83,30,51457
5,1113,3,0,0,4,4,0,20.17,42,51819
2,655,0,5,0,0,3,1,16.75,36,6075
1,601,5,1,0,1,1,1,24.0,25,5380
1,536,3,4,0,1,1,1,22.83,49,3813
5,1075,1,1,0,0,5,0,7.92,48,61873
5,1056,0,4,0,5,5,1,10.33,30,11039
5,1064,0,2,0,2,4,0,24.33,48,60508
1,612,5,5,0,2,1,1,21.5,35,4417
3,408,4,1,0,0,5,1,8.75,20,4743
3,106,1,4,0,2,5,1,9.33,37,4027
5,1134,5,1,0,2,4,0,12.08,29,49725
3,236,0,4,0,0,3,1,3.83,10,7021
0,846,0,2,2,2,1,1,1.17,21,1822
5,1090,0,4,0,0,3,1,26.75,46,5322
3,128,5,2,2,5,0,1,1.75,28,2124
5,1062,0,2,0,4,1,1,14.25,15,14775
5,1062,0,2,2,5,2,1,2.75,30,4502
5,1128,2,1,0,2,4,0,12.42,7,67769
5,1145,5,5,0,2,0,1,21.92,36,6450
1,561,5,4,0,5,3,1,11.58,47,3402
5,1054,0,1,0,5,5,0,15.0,11,74844
5,1145,5,5,0,4,0,1,14.92,48,6450
1,618,5,2,0,0,0,1,17.25,39,6502
5,1102,0,5,0,5,1,1,25.42,45,4672
5,1143,2,2,0,1,3,1,12.0,44,5772
5,1145,5,5,0,4,0,0,13.92,36,84820
1,642,1,4,0,4,0,1,27.17,43,6714
5,1043,4,4,0,5,2,1,13.33,18,10243
1,573,3,5,0,5,4,0,25.42,25,48795
1,635,3,4,0,1,4,1,18.25,3,9178
1,524,2,4,0,1,1,1,23.83,10,9840
5,1081,1,5,0,4,4,0,12.5,34,55377
1,602,2,2,2,5,0,0,2.75,26,32859
1,608,3,5,0,4,1,1,12.08,19,4229
1,638,3,4,0,5,2,1,9.67,46,6167
5,1085,0,4,0,3,2,0,16.42,30,42521
3,29,2,4,0,2,0,1,7.92,17,9274
5,1095,0,1,0,0,2,1,7.42,46,4111
5,1026,0,4,0,5,5,1,10.08,25,13303
5,1068,1,5,0,4,0,0,14.25,42,44144
5,1048,4,0,0,4,0,1,19.5,45,8111
3,251,1,4,0,2,5,1,4.75,13,7982
1,464,4,4,0,4,1,0,22.5,3,57103
5,1093,2,2,0,0,5,0,20.08,17,56177
5,1081,1,5,0,2,5,0,22.0,6,57393
5,1104,3,5,0,4,0,1,15.25,41,6461
5,1079,1,4,0,2,3,1,9.17,24,5136
1,479,1,1,0,2,5,0,13.83,31,49553
1,525,0,0,0,4,2,0,20.42,15,37658
2,806,0,2,0,1,5,1,11.75,39,6863
5,1109,3,5,0,4,4,1,12.08,36,7767
0,837,0,1,0,0,2,1,6.92,24,2723
3,94,2,0,0,2,4,1,7.25,11,8396
5,1070,1,0,0,4,0,1,22.25,48,4755
5,1068,1,5,0,4,0,0,12.33,41,44144
1,591,4,2,2,5,5,1,2.83,30,4253
4,953,1,4,2,4,0,1,1.33,13,3361
5,1114,3,2,0,5,5,0,5.17,43,45995
5,1125,2,0,0,4,1,0,17.33,16,57992
1,588,4,0,0,0,1,0,21.17,39,55983
5,1072,1,1,0,5,2,1,14.92,12,11448
5,1123,5,1,0,2,1,0,9.83,22,57453
3,259,0,2,0,5,3,1,5.67,16,3656
1,588,4,0,0,2,3,1,27.83,30,5670
5,1107,3,4,0,2,2,0,8.42,49,51875
1,535,5,1,0,5,1,1,16.83,47,3938
1,615,2,5,1,4,1,1,12.92,45,7037
5,1045,4,5,2,5,5,0,2.92,5,31982
1,469,2,1,0,0,5,1,8.0,17,5231
3,161,0,1,0,0,4,1,6.17,15,9798
5,1092,0,2,0,4,4,0,15.25,22,51817
3,251,1,4,0,5,5,1,8.92,29,4027
1,549,5,4,0,0,2,0,6.42,6,53152
5,1109,3,5,0,0,2,1,15.08,41,5892
3,130,4,4,0,0,1,1,6.67,43,3015
1,560,5,4,0,5,2,0,11.92,27,39847
1,583,4,1,0,4,3,0,27.5,5,52063
0,893,2,2,2,2,0,1,2.67,25,4499
5,1064,0,2,0,4,1,1,16.08,28,6161
0,910,4,2,0,3,2,1,11.08,21,3014
1,576,4,0,0,4,1,0,21.92,45,55087
2,809,0,2,0,4,4,1,13.83,37,6442
5,1054,0,1,0,2,3,0,12.92,41,56588
5,1109,3,5,0,4,0,1,11.25,36,5441
4,985,1,1,0,5,2,1,17.33,23,4048
5,1066,1,4,0,5,0,1,13.08,32,4755
5,1146,2,0,0,5,0,0,8.08,35,54777
5,1097,3,1,0,2,5,0,12.25,39,53835
5,1097,3,1,0,2,5,0,10.83,30,58315
5,1047,4,2,0,5,0,1,5.25,12,12166
0,822,3,2,0,5,0,1,7.67,24,2738
1,550,0,1,2,4,5,0,1.83,48,20760
2,781,2,2,0,4,4,1,16.0,33,6046
5,1034,4,1,0,5,0,0,13.25,14,60978
1,538,3,1,0,0,4,0,6.67,45,48795
1,512,2,2,0,4,4,1,18.58,40,4700
4,1008,5,4,0,4,4,1,22.83,43,5818
4,1016,2,4,0,2,3,1,6.08,27,3625
1,614,2,4,0,2,5,1,6.42,20,5026
3,252,4,4,0,2,3,1,8.58,28,6073
5,1070,1,0,0,4,3,1,20.58,6,12990
5,1069,5,4,2,4,1,0,2.08,31,23898
3,343,2,2,2,5,0,1,2.92,46,4500
1,502,0,1,0,5,5,1,15.08,37,6181
5,1115,0,2,0,4,5,1,14.08,47,4792
2,698,2,4,0,5,3,1,12.5,32,6074
4,956,4,2,0,2,2,1,24.67,34,6294
1,554,5,4,0,5,4,1,10.25,36,7237
2,785,2,2,0,1,1,1,14.67,23,4896
1,546,5,1,0,5,0,1,13.0,18,6502
3,410,2,1,2,4,0,1,2.92,10,7425
3,358,0,5,2,5,4,1,2.67,11,5178
3,165,4,1,2,4,3,1,2.25,25,3129
5,1113,3,0,0,5,5,0,10.42,29,58315
5,1102,0,5,0,1,3,0,10.17,42,37985
5,1090,0,4,0,5,2,1,12.42,49,4111
4,951,0,1,0,4,2,1,25.92,23,3797
1,610,5,1,0,5,0,0,13.08,15,54608
1,619,2,4,0,0,4,1,27.58,8,12150
5,1050,0,2,2,5,2,1,2.75,48,4502
1,481,5,0,0,4,4,1,16.5,44,5685
5,1064,0,2,0,1,5,0,14.25,45,74956
2,684,2,3,0,1,1,1,5.67,44,4896
5,1022,2,2,0,2,0,0,25.08,42,45033
0,823,3,2,0,3,5,1,4.83,12,4449
5,1107,3,4,0,5,2,0,14.5,25,51875
5,1045,4,5,0,4,0,0,12.25,33,52287
5,1043,4,4,0,4,1,1,25.42,42,7141
3,458,0,5,2,3,4,1,2.42,3,14313
5,1048,4,0,0,5,5,0,8.5,11,62591
1,516,3,2,0,4,1,1,18.67,41,6295
3,277,1,0,0,5,3,1,7.0,28,3491
5,1145,5,5,0,4,4,1,12.67,26,5949
5,1088,0,2,0,4,2,1,15.08,31,4111
5,1031,4,4,0,5,1,0,10.0,15,55983
5,1085,0,4,0,1,3,1,23.33,8,7813
5,1026,0,4,0,2,2,0,5.0,22,52937
0,848,4,5,0,1,5,1,9.67,48,3379
2,707,1,0,0,5,0,1,9.0,28,4612
5,1070,1,0,0,5,2,1,11.25,45,8803
5,1033,4,5,0,0,3,1,16.25,46,5632
1,604,5,4,0,5,4,1,12.33,45,4556
5,1072,1,1,0,0,2,1,5.67,46,5206
5,1147,5,4,2,0,2,0,2.25,44,34460
1,528,0,0,0,5,2,1,8.08,23,22445
5,1145,5,5,0,4,0,1,14.92,30,6765
5,1019,5,0,1,5,4,1,10.5,45,7768
3,431,0,4,0,2,2,1,10.58,3,16046
1,551,5,0,0,2,2,1,26.17,44,4095
1,537,5,5,0,4,4,0,11.83,14,36980
3,11,3,4,0,0,4,1,5.42,28,5293
5,1132,2,0,0,2,4,1,5.58,7,14355
5,1038,4,2,0,1,5,1,13.25,47,6067
1,550,0,1,0,5,2,1,14.5,4,10744
1,527,5,1,2,1,1,1,2.0,42,1890
3,94,2,0,0,5,4,1,9.25,2,7908
5,1061,2,2,2,2,0,0,2.75,30,32859
5,1139,5,4,0,5,3,0,14.17,37,60365
5,1082,2,0,0,5,5,0,9.08,13,51384
2,759,3,1,0,4,5,1,4.58,29,3423
3,418,4,4,0,2,1,1,7.67,19,5871
0,832,4,2,1,4,2,1,13.17,44,3014
5,1103,0,0,0,0,5,0,26.0,35,51994
3,449,3,5,2,5,4,1,2.08,30,3823
5,1034,4,1,0,5,5,0,14.83,18,70431
5,1131,5,5,0,4,4,0,11.67,46,62045
1,526,1,1,0,2,2,0,11.92,21,45185
5,1077,1,2,0,0,5,1,21.83,16,10503
1,496,0,0,0,5,1,1,10.25,11,14944
5,1055,2,1,1,2,1,1,14.0,26,8719
5,1096,2,4,0,5,5,1,12.58,13,9840
5,1074,3,4,0,2,0,1,8.5,4,12658
4,992,1,5,2,3,2,1,2.75,9,7352
5,1140,2,1,0,4,1,1,6.08,16,5958
2,660,2,0,0,5,0,1,6.08,35,6919
5,1031,4,4,0,5,0,0,12.42,17,60978
1,465,2,0,1,4,1,0,22.0,21,52882
3,79,2,1,0,0,1,1,8.33,32,2050
5,1125,2,0,0,4,1,0,17.33,31,57992
3,462,3,1,1,4,4,1,6.67,42,2109
2,762,4,1,2,1,5,1,2.83,8,7958
2,805,0,0,2,2,4,1,2.5,46,3393
4,1011,2,1,0,5,0,1,13.92,8,7425
0,846,0,2,0,3,4,1,10.0,16,3393
1,592,5,5,0,5,2,1,24.0,3,16968
1,600,2,2,0,0,4,0,16.17,4,53209
1,464,4,4,1,2,5,1,30.0,14,12605
5,1034,4,1,0,2,3,0,12.75,35,52175
5,1109,3,5,0,4,1,1,11.25,13,8776
1,540,2,2,0,4,0,1,16.17,8,10680
5,1121,5,2,0,5,1,1,26.67,32,5033
5,1033,4,5,0,4,5,0,15.17,44,67071
5,1132,2,0,0,5,0,1,6.58,13,10680
1,580,4,5,0,0,2,1,16.67,31,8104
3,73,2,4,0,2,0,1,8.58,16,6008
0,872,5,1,0,2,2,1,14.58,9,31799
5,1109,3,5,0,0,2,1,16.92,45,5892
2,785,2,2,0,1,4,1,14.5,37,6395
5,1062,0,2,0,4,4,1,13.92,45,8112
0,849,4,0,1,3,0,1,11.5,13,3862
1,565,4,4,0,5,3,1,11.33,48,5114
1,577,0,4,1,2,3,1,31.5,38,8946
2,686,5,5,0,4,3,1,9.75,15,4262
3,294,2,4,2,0,5,1,2.17,30,3001
4,988,4,0,0,5,5,1,7.92,18,6276
5,1030,2,1,1,2,1,1,12.42,22,13875
5,1142,2,5,0,5,3,0,23.08,6,51697
5,1117,0,1,0,0,5,1,6.58,34,4792
0,842,0,5,0,3,5,1,5.67,46,2203
5,1113,3,0,0,5,5,1,9.42,27,4266
3,119,4,2,2,5,1,1,2.42,13,7119
4,1004,4,5,0,4,5,1,10.75,3,7958
5,1060,0,4,0,5,5,0,9.75,37,69244
5,1048,4,0,0,4,3,0,18.33,10,62255
5,1079,1,4,0,5,5,0,9.33,25,64113
5,1139,5,4,2,4,2,1,2.25,46,3024
1,591,4,2,2,5,5,0,2.83,16,31982
3,334,3,0,0,5,2,1,8.75,20,5577
1,583,4,1,0,0,5,0,5.83,40,50271
1,479,1,1,0,5,5,1,16.0,22,6037
3,362,5,2,0,5,1,1,4.75,7,16548
2,760,0,1,2,4,3,1,1.0,16,1714
5,1038,4,2,0,2,1,1,21.58,43,6009
3,439,2,2,2,2,4,1,2.25,8,6270
5,1081,1,5,0,2,5,0,19.42,5,57505
1,608,3,5,0,2,1,1,22.17,17,4964
1,638,3,4,1,4,1,1,22.17,14,13446
2,767,4,2,0,3,2,1,7.33,34,6324
5,1095,0,1,0,0,2,1,7.42,14,10744
1,463,2,1,0,5,5,1,13.67,46,5360
3,295,2,0,0,5,1,1,9.08,45,4729
5,1031,4,4,0,5,1,1,10.0,28,6009
0,873,5,4,0,0,2,1,5.75,19,2336
5,1081,1,5,0,4,0,0,14.75,21,60260
5,1066,1,4,0,1,0,0,22.08,26,44144
1,544,5,2,1,0,4,0,19.17,15,57349
5,1075,1,1,0,4,4,0,26.67,4,73297
5,1079,1,4,0,2,5,1,5.75,33,4637
2,678,2,4,0,2,5,1,8.0,44,5958
1,642,1,4,0,0,2,1,5.33,18,6331
2,710,0,2,0,1,4,1,14.25,39,5902
1,526,1,1,0,4,0,0,4.83,5,43729
3,181,2,4,0,2,1,1,10.0,10,7950
2,747,0,5,0,1,1,1,9.67,23,4687
5,1032,2,2,2,2,4,1,2.08,16,5260
2,807,4,2,2,2,0,1,2.58,32,3860
5,1072,1,1,0,2,0,1,10.75,15,9105
1,588,4,0,0,4,1,0,17.42,25,55983
5,1095,0,1,2,4,5,1,1.58,20,2150
5,1136,5,0,0,2,4,1,5.67,39,5949
5,1108,5,2,0,4,2,0,13.67,23,47844
1,528,4,2,0,5,5,1,26.83,37,6666
1,607,2,5,0,5,5,0,26.5,40,41113
3,73,2,4,0,2,1,1,6.67,21,4181
2,726,5,5,0,4,0,1,12.42,24,5102
1,604,5,4,0,5,3,0,13.58,6,45693
5,1047,4,2,0,0,2,1,19.08,9,19180
3,449,3,5,2,5,4,1,2.08,8,7183
5,1109,3,5,0,2,2,0,20.5,13,59827
3,196,5,1,2,1,2,1,2.17,48,2339
3,342,0,4,0,5,2,1,9.67,36,5563
5,1043,4,4,0,5,2,1,13.33,38,10505
1,554,5,4,0,2,2,0,9.92,14,39610
1,559,2,1,0,2,0,0,10.5,25,42457
3,217,5,4,0,0,4,1,6.33,13,9723
2,765,3,5,0,4,5,1,13.08,17,3423
5,1103,0,0,1,4,3,1,20.92,3,17143
3,186,5,2,0,3,0,1,7.92,39,2124
5,1031,4,4,0,5,3,1,10.67,33,9383
1,568,5,2,0,2,0,1,24.75,45,3951
5,1024,5,1,0,2,2,1,10.5,8,10616
3,279,4,1,2,4,0,1,2.75,18,3862
1,546,5,1,0,0,1,1,29.58,9,11627
2,677,2,4,0,2,5,1,8.0,29,7088
5,1111,3,0,0,5,1,1,9.83,34,7900
3,136,3,2,0,5,4,1,5.5,39,3223
5,1104,3,5,0,1,5,0,11.33,36,58315
5,1113,3,0,2,0,2,1,2.25,24,2200
0,880,2,1,0,5,5,1,12.58,21,2409
5,1072,1,1,0,2,2,1,12.75,24,5606
5,1027,3,4,1,5,1,1,11.75,14,16212
5,1048,4,0,0,4,3,0,18.33,32,53071
3,386,0,0,0,5,3,1,8.17,49,1694
5,1149,5,2,0,4,3,0,15.17,33,68317
5,1064,0,2,0,4,1,0,16.17,49,60396
1,549,5,4,0,5,3,1,10.75,33,3654
5,1138,2,4,0,2,4,1,8.0,43,6578
5,1105,2,5,1,2,4,1,20.25,25,9349
1,612,5,5,0,2,3,1,21.83,31,4173
5,1076,2,1,0,0,5,1,7.33,10,13725
4,938,3,2,0,2,4,1,24.25,49,8757
1,523,3,1,0,2,0,0,9.58,46,56590
5,1043,4,4,0,4,0,1,22.42,42,6195
2,806,0,2,2,5,4,1,2.33,19,3393
5,1063,2,0,1,5,1,1,8.83,37,8719
1,591,4,2,1,4,3,1,18.67,26,7518
3,161,0,1,0,4,2,1,4.75,35,4284
2,778,4,1,0,0,3,1,9.67,18,6115
5,1097,3,1,0,2,0,0,10.17,8,56702
5,1123,5,1,0,5,0,0,16.17,16,62448
5,1149,5,2,0,2,3,0,22.5,32,60365
5,1135,2,2,0,1,3,1,14.08,8,9840
5,1031,2,0,1,4,4,1,20.0,45,9485
1,516,3,2,2,2,2,0,2.25,33,24122
5,1114,3,2,0,4,0,1,15.0,31,6776
5,1054,0,1,0,2,1,0,9.33,4,60396
5,1104,3,5,0,4,4,1,12.0,6,13798
2,684,2,3,0,1,0,1,5.08,49,4020
5,1123,5,1,0,5,4,1,16.25,24,5949
3,18,2,3,2,1,5,1,2.17,38,2410
5,1022,2,2,0,2,3,1,24.33,49,5097
5,1063,2,0,0,5,5,0,6.5,31,53164
1,562,1,2,0,0,4,1,20.08,37,4287
1,573,3,5,0,2,2,0,20.0,41,39499
5,1147,5,4,0,5,3,0,12.5,38,58125
3,244,4,4,0,0,0,1,6.08,18,6489
3,462,3,1,0,4,4,1,5.25,10,5293
3,302,1,4,1,2,3,1,10.67,44,4654
5,1081,1,5,2,5,2,0,2.83,40,40224
1,497,2,0,0,5,5,0,7.58,25,53164
1,618,5,2,0,4,3,0,15.5,21,45693
2,661,2,4,0,2,4,1,7.08,39,4394
1,601,5,1,0,5,4,0,14.33,31,49725
5,1114,3,2,0,2,4,1,25.92,15,11108
3,106,1,4,0,2,2,1,6.25,32,3361
5,1134,5,1,0,2,4,0,12.08,22,49725
2,664,0,2,1,4,3,1,16.5,18,4337
5,1031,4,4,0,5,5,0,11.33,48,59254
1,591,4,2,0,1,3,0,14.0,22,49151
1,478,2,1,0,2,5,0,11.0,35,50969
2,797,3,0,0,1,5,1,12.75,13,4452
2,666,2,1,0,0,5,1,8.0,19,5584
0,867,2,0,1,5,0,1,8.0,20,3569
1,573,3,5,0,4,1,0,12.67,38,40843
3,133,0,5,0,1,3,1,8.83,19,3105
5,1052,0,1,0,5,1,0,12.25,32,60396
1,500,0,4,0,5,4,1,11.92,27,6584
5,1137,5,4,0,2,4,1,7.67,19,6159
3,119,4,2,0,5,3,1,6.17,36,3809
5,1050,0,2,0,0,3,1,17.75,4,11205
3,210,5,4,0,0,1,1,4.0,28,5727
5,1149,5,2,0,4,0,0,14.17,4,69168
3,281,1,4,0,0,4,1,5.42,41,3219
1,533,0,2,0,4,2,0,15.08,45,42521
5,1130,2,4,0,5,0,1,9.25,21,4496
5,1104,3,5,0,4,1,0,13.33,3,95208
0,821,0,0,0,2,5,1,6.33,15,5174
1,611,2,4,2,0,5,0,2.17,29,22152
3,190,5,2,0,5,4,1,6.33,24,5943
1,534,5,4,0,4,2,1,21.33,49,3552
5,1072,1,1,0,0,2,1,7.08,46,5206
1,565,4,4,0,5,2,1,10.75,38,6339
1,475,1,4,0,2,4,0,9.25,7,55377
3,330,3,0,2,2,2,1,2.25,4,6133
5,1090,0,4,0,5,1,1,13.58,29,4672
1,601,5,1,0,2,4,1,11.17,31,4977
4,992,1,5,2,3,2,1,2.75,28,3780
3,442,3,0,0,5,4,1,8.08,40,3223
5,1060,0,4,0,2,4,1,8.08,47,8112
1,563,5,1,0,3,0,0,17.92,31,55982
3,421,0,0,0,5,5,1,5.92,8,12161
5,1092,0,2,0,5,2,1,4.58,9,10849
5,1084,5,1,0,0,2,1,8.17,40,6122
2,744,4,5,0,0,2,1,15.67,7,17777
1,520,1,2,0,1,5,1,12.0,45,3563
1,589,4,5,0,2,3,1,21.08,29,8614
1,550,0,1,0,4,4,1,26.08,4,12214
1,538,3,1,0,4,1,1,5.42,45,3813
3,18,2,3,2,1,5,1,2.17,15,2410
1,526,1,1,0,2,2,0,13.0,17,45185
5,1095,0,1,0,4,1,0,5.17,12,44280
5,1066,1,4,0,2,2,1,7.17,36,5206
5,1070,1,0,1,5,3,1,32.42,36,6015
5,1052,0,1,0,5,5,1,13.25,42,7212
1,464,4,4,2,0,2,0,2.5,37,28510
5,1126,5,2,0,2,4,0,23.83,38,64285
3,102,2,5,0,4,0,1,9.75,27,3354
1,557,5,2,0,5,3,0,5.58,29,45693
2,686,5,5,0,0,3,1,14.92,13,4262
1,612,5,5,0,5,0,0,22.58,36,54608
1,561,5,4,0,5,2,1,14.17,14,14658
5,1022,2,2,0,2,0,1,25.08,10,12150
5,1144,5,5,0,4,4,0,10.83,33,49725
1,507,0,1,0,0,2,0,4.75,49,35554
5,1081,1,5,0,0,5,0,17.92,39,61873
5,1113,3,0,0,5,1,1,9.33,35,4359
5,1038,4,2,0,0,5,0,19.25,11,56991
5,1050,0,2,0,4,3,0,14.83,8,56588
5,1054,0,1,0,2,3,1,10.0,18,6262
0,907,5,0,0,5,2,1,9.17,43,2336
3,13,5,3,0,4,4,1,6.42,28,5843
5,1132,2,0,0,5,3,1,6.58,19,5772
1,575,4,4,1,5,5,1,12.33,23,7179
3,234,5,4,0,0,1,1,6.0,24,4542
5,1034,4,1,0,0,5,0,6.83,22,56991
5,1133,2,5,0,4,1,0,12.17,25,45672
1,571,5,0,0,4,0,0,16.92,41,54608
3,374,0,1,2,4,2,1,2.83,40,4500
1,505,2,0,0,0,0,1,25.83,39,5504
3,91,2,5,0,1,4,1,6.67,19,4293
5,1073,2,1,2,4,3,0,2.17,18,24056
3,190,5,2,2,2,3,1,1.33,18,2901
4,951,0,1,2,1,1,1,1.08,39,1606
5,1053,2,2,0,4,5,0,12.42,21,53164
1,519,2,2,0,4,0,1,17.5,10,9840
4,1004,4,5,0,4,5,1,11.67,21,5339
3,273,0,4,0,2,2,1,5.17,11,10848
1,543,5,2,0,4,2,1,16.25,49,4221
5,1078,2,2,0,4,5,1,13.08,38,5040
4,937,4,0,0,5,3,1,5.92,32,9113
1,636,0,0,0,2,3,1,3.75,44,1977
5,1107,3,4,0,3,2,1,15.67,29,5656
5,1090,0,4,0,5,1,1,10.75,38,6120
5,1072,1,1,0,2,4,1,11.08,23,8816
2,710,0,2,0,1,4,1,14.25,30,5177
5,1048,4,0,0,5,5,1,7.5,34,6067
1,496,0,0,0,5,5,1,7.92,14,9855
1,610,5,1,2,4,2,1,2.17,21,2464
2,724,2,4,0,2,0,1,5.67,32,4020
2,730,5,4,0,2,0,1,7.67,30,9624
3,156,0,4,2,4,4,1,2.58,48,3551
1,599,0,1,0,0,5,0,6.67,36,54684
2,781,2,2,0,3,1,1,8.5,40,4709
2,802,4,0,0,5,0,1,10.25,39,6109
0,823,3,2,2,5,0,1,1.17,2,5240
3,415,0,4,0,2,2,1,7.75,24,7362
5,1090,0,4,0,5,2,0,13.5,38,71865
1,472,2,1,0,5,0,0,16.0,20,52522
5,1058,0,5,0,2,3,1,19.83,46,6262
5,1139,5,4,0,2,0,0,8.25,12,77120
5,1097,3,1,0,5,4,0,15.92,33,61899
5,1052,0,1,0,2,5,0,9.67,15,67004
5,1136,5,0,0,5,3,0,10.5,45,45805
2,810,0,4,0,0,3,1,7.17,18,4337
2,743,2,0,0,5,1,1,7.33,18,4896
5,1128,2,1,0,2,0,0,11.75,25,57017
5,1147,5,4,0,5,1,1,12.33,16,5368
5,1084,5,1,0,5,3,1,14.92,40,3334
3,18,2,3,2,1,5,1,2.17,13,5955
5,1068,1,5,0,4,2,0,13.17,9,60160
1,640,3,2,0,5,2,1,4.83,46,5410
5,1070,1,0,1,5,3,1,8.42,40,6015
1,479,1,1,1,2,3,1,13.17,8,15123
1,473,4,0,0,2,5,0,28.5,25,50271
5,1045,4,5,0,4,2,1,11.5,35,6720
5,1056,0,4,0,5,5,1,14.08,44,6568
1,500,0,4,0,5,5,0,11.17,28,54684
1,513,1,5,0,0,4,1,18.17,31,4784
1,599,0,1,0,0,5,0,7.08,33,54684
0,851,5,5,0,4,3,1,12.58,33,2105
5,1031,4,4,0,5,5,0,11.33,29,59254
1,519,2,2,2,2,3,0,2.08,19,23944
3,12,2,4,0,2,0,1,6.42,44,4007
1,566,2,4,0,4,1,1,25.92,19,3988
1,514,1,2,0,2,4,0,26.17,18,75933
1,505,2,0,0,5,5,1,8.92,11,14670
5,1058,0,5,0,4,5,0,14.42,11,61404
2,682,5,2,0,4,4,1,14.5,18,7304
5,1075,1,1,0,0,5,0,8.08,29,61873
3,59,2,5,0,1,1,1,10.5,6,7950
1,637,3,0,0,2,0,1,4.67,13,5040
2,793,0,4,0,2,2,1,6.58,18,4028
1,603,0,5,0,4,5,0,12.08,38,54684
1,475,1,4,0,5,0,0,10.17,6,60260
3,23,2,4,0,0,5,1,4.17,19,3054
1,636,0,0,0,0,4,1,24.75,44,3804
3,334,3,0,0,5,2,1,8.75,11,9073
5,1050,0,2,0,2,4,0,23.25,4,60508
3,326,0,0,0,2,5,1,6.92,27,3957
1,600,2,2,0,5,4,1,27.67,17,5591
5,1019,5,0,0,2,2,1,4.5,10,17546
1,571,5,0,0,4,1,0,16.92,16,49613
5,1045,4,5,0,4,1,1,15.25,41,7141
5,1041,0,0,0,5,2,1,8.33,24,11385
5,1127,2,2,0,0,3,0,19.5,26,47217
2,723,2,0,0,5,1,1,8.0,43,4896
5,1075,1,1,0,5,4,0,15.67,45,65457
5,1119,2,0,0,2,0,1,4.75,25,3357
0,894,2,1,1,0,3,1,9.83,48,2465
5,1079,1,4,1,5,4,1,34.0,2,16835
5,1131,5,5,0,2,3,0,19.08,18,58125
5,1072,1,1,0,1,0,1,24.83,8,9730
5,1034,4,1,0,2,5,1,10.5,17,7046
5,1131,5,5,0,4,1,1,12.0,40,3998
1,614,2,4,1,1,1,1,20.33,43,6958
1,597,4,1,0,0,2,0,9.0,7,49416
1,537,5,5,0,0,2,0,17.58,28,41101
3,149,3,1,2,4,0,1,1.5,34,1776
5,1118,3,1,0,5,5,1,12.58,26,3471
5,1135,2,2,0,4,1,1,15.08,8,11940
2,707,1,0,0,5,0,1,9.0,18,4612
1,516,3,2,0,0,5,1,20.58,7,7774
5,1045,4,5,0,2,0,0,21.17,4,57999
5,1068,1,5,0,4,2,1,14.5,9,12183
3,147,4,2,2,5,2,1,2.5,24,3999
1,587,2,0,0,5,1,1,9.17,12,11520
2,679,0,2,0,1,4,1,14.83,24,5177
5,1114,3,2,0,2,4,0,24.42,35,58394
2,653,0,1,0,5,4,1,15.92,49,7978
5,1107,3,4,0,3,2,1,15.67,47,5656
3,379,3,0,0,5,2,1,6.17,33,3243
5,1113,3,0,0,5,5,0,6.67,18,60555
1,473,4,0,0,2,2,0,26.75,20,32062
1,517,2,4,0,5,0,1,12.5,39,3621
0,905,2,1,0,0,5,1,8.75,30,2409
5,1138,2,4,0,2,0,0,8.92,41,57017
5,1108,5,2,2,5,3,0,1.58,44,17604
3,334,3,0,0,2,2,1,5.0,32,3397
5,1146,2,0,0,5,0,1,8.08,43,4496
5,1060,0,4,0,0,3,1,25.08,1,14150
5,1067,5,2,2,2,1,1,2.08,46,2900
1,582,2,5,2,5,4,1,2.08,24,3428
5,1140,2,1,0,0,3,1,6.5,43,5549
5,1059,2,4,0,5,5,1,12.17,15,6296
5,1081,1,5,0,0,3,0,15.5,4,51457
1,518,3,4,0,5,0,1,10.33,47,6314
3,272,5,5,0,1,0,1,7.67,49,3227
1,549,5,4,0,1,3,1,22.33,16,3858
